date,open,high,low,close,adjusted_close,volume
2024-09-27,32.685001373291016,32.685001373291016,32.05500030517578,32.17499923706055,31.779130935668945,6508800
2024-09-30,31.780000686645508,31.78499984741211,31.235000610351562,31.280000686645508,30.8951416015625,12032400
2024-10-01,31.584999084472656,31.7549991607666,31.114999771118164,31.19499969482422,30.811185836791992,8402600
2024-10-02,31.290000915527344,31.385000228881836,31.010000228881836,31.15999984741211,30.7766170501709,5915400
2024-10-03,30.81999969482422,30.825000762939453,30.075000762939453,30.145000457763672,29.774105072021484,10480200
2024-10-04,30.125,30.524999618530273,30.110000610351562,30.5049991607666,30.129676818847656,8243000
2024-10-07,30.059999465942383,30.075000762939453,29.635000228881836,29.725000381469727,29.35927391052246,4911200
2024-10-08,30.190000534057617,30.415000915527344,30.05500030517578,30.190000534057617,29.818553924560547,4551600
2024-10-09,30.075000762939453,30.18000030517578,29.844999313354492,29.985000610351562,29.61607551574707,3529400
2024-10-10,30.334999084472656,30.5,30.299999237060547,30.364999771118164,29.99139976501465,4145200
2024-10-11,30.299999237060547,30.475000381469727,30.2450008392334,30.270000457763672,29.897567749023438,3154800
2024-10-14,30.844999313354492,31.059999465942383,30.81999969482422,30.899999618530273,30.51981544494629,3301800
2024-10-15,30.860000610351562,30.934999465942383,30.690000534057617,30.69499969482422,30.317338943481445,2618000
2024-10-16,30.899999618530273,31.15999984741211,30.84000015258789,31.145000457763672,30.761802673339844,3758000
2024-10-17,30.80500030517578,30.864999771118164,30.395000457763672,30.440000534057617,30.06547737121582,4899400
2024-10-18,30.719999313354492,30.774999618530273,30.354999542236328,30.434999465942383,30.060537338256836,8147200
2024-10-21,31.25,32.09000015258789,31.25,31.75,31.359357833862305,9998400
2024-10-22,31.549999237060547,31.6299991607666,31.440000534057617,31.56999969482422,31.18157196044922,2935200
2024-10-23,31.625,32.099998474121094,31.565000534057617,32.084999084472656,31.690235137939453,5135600
2024-10-24,32.150001525878906,32.220001220703125,32.084999084472656,32.119998931884766,31.724803924560547,2580000
2024-10-25,32.0,32.150001525878906,31.764999389648438,31.825000762939453,31.43343734741211,2095600
2024-10-28,31.875,32.27000045776367,31.860000610351562,32.25,31.853206634521484,3969600
2024-10-29,32.0,32.529998779296875,32.0,32.314998626708984,31.91740608215332,3191400
2024-10-30,32.095001220703125,32.31999969482422,31.924999237060547,32.084999084472656,31.690235137939453,3416600
2024-10-31,32.01499938964844,32.029998779296875,31.4950008392334,31.514999389648438,31.12725067138672,2572000
2024-11-01,31.610000610351562,31.795000076293945,31.489999771118164,31.600000381469727,31.211204528808594,2522200
2024-11-04,31.600000381469727,31.649999618530273,31.2549991607666,31.2549991607666,30.87044906616211,3131400
2024-11-05,31.854999542236328,32.20500183105469,31.80500030517578,32.119998931884766,31.724803924560547,4668200
2024-11-06,32.29999923706055,32.380001068115234,31.78499984741211,32.22999954223633,31.833454132080078,2142800
2024-11-07,31.93000030517578,32.005001068115234,31.655000686645508,31.875,31.482820510864258,3162400
2024-11-08,31.864999771118164,32.1349983215332,31.780000686645508,32.04499816894531,31.650726318359375,3115400
2024-11-11,32.060001373291016,32.334999084472656,32.060001373291016,32.2599983215332,31.863082885742188,3838800
2024-11-12,31.56999969482422,31.684999465942383,31.03499984741211,31.06999969482422,30.687725067138672,5586600
2024-11-13,30.799999237060547,30.815000534057617,30.440000534057617,30.690000534057617,30.312400817871094,4337000
2024-11-14,30.700000762939453,31.204999923706055,30.674999237060547,30.954999923706055,30.574140548706055,3690200
2024-11-15,30.96500015258789,30.9950008392334,30.739999771118164,30.950000762939453,30.569202423095703,4750200
2024-11-18,31.075000762939453,31.295000076293945,31.010000228881836,31.15999984741211,30.7766170501709,8269800
2024-11-19,31.469999313354492,31.614999771118164,31.3700008392334,31.575000762939453,31.186511993408203,3481800
2024-11-20,31.739999771118164,31.834999084472656,31.549999237060547,31.65999984741211,31.270465850830078,5345600
2024-11-21,31.739999771118164,31.860000610351562,31.579999923706055,31.790000915527344,31.398868560791016,3664000
2024-11-22,31.684999465942383,32.279998779296875,31.665000915527344,32.25,31.853206634521484,6292800
2024-11-25,32.75,33.68000030517578,32.72999954223633,33.45500183105469,33.04338455200195,15175600
2024-11-26,33.1150016784668,33.40999984741211,33.095001220703125,33.32500076293945,32.914981842041016,8253000
2024-11-27,33.4900016784668,33.880001068115234,33.435001373291016,33.75,33.33475112915039,11400000
2024-11-29,33.400001525878906,33.459999084472656,33.224998474121094,33.380001068115234,32.96930694580078,5377400
2024-12-02,33.38999938964844,33.564998626708984,33.119998931884766,33.220001220703125,32.81127166748047,6315800
2024-12-03,33.400001525878906,33.5,33.25,33.349998474121094,32.939674377441406,9382200
2024-12-04,33.76499938964844,33.91999816894531,33.650001525878906,33.84000015258789,33.423641204833984,7913800
2024-12-05,34.0,34.20500183105469,33.845001220703125,33.85499954223633,33.43845748901367,7232600
2024-12-06,33.66999816894531,33.720001220703125,33.29999923706055,33.654998779296875,33.24092102050781,3812000
2024-12-09,33.79999923706055,34.25,33.79999923706055,34.005001068115234,33.58661651611328,5349200
2024-12-10,33.810001373291016,33.970001220703125,33.724998474121094,33.84000015258789,33.423641204833984,3633000
2024-12-11,33.834999084472656,34.0,33.70000076293945,33.71500015258789,33.3001823425293,4228000
2024-12-12,33.494998931884766,33.599998474121094,33.26499938964844,33.310001373291016,32.900169372558594,5548400
2024-12-13,33.70500183105469,33.70500183105469,33.369998931884766,33.5,33.087825775146484,4011400
2024-12-16,33.4900016784668,33.529998779296875,33.32500076293945,33.345001220703125,32.93473815917969,7289000
2024-12-17,32.814998626708984,32.900001525878906,32.55500030517578,32.75,32.3470573425293,6180400
2024-12-18,32.849998474121094,32.880001068115234,32.18000030517578,32.19499969482422,31.798885345458984,6366000
2024-12-19,32.3849983215332,32.3849983215332,32.08000183105469,32.15999984741211,31.76431655883789,6850000
2024-12-20,31.790000915527344,32.220001220703125,31.704999923706055,32.130001068115234,31.734682083129883,6495000
2024-12-23,32.279998779296875,32.619998931884766,32.185001373291016,32.560001373291016,32.159393310546875,5063200
2024-12-24,32.52000045776367,32.619998931884766,32.42499923706055,32.595001220703125,32.19396209716797,2735600
2024-12-26,32.36000061035156,32.4900016784668,32.29999923706055,32.3849983215332,31.986543655395508,1051400
2024-12-27,32.25,32.39500045776367,32.1349983215332,32.29999923706055,31.902589797973633,1425200
2024-12-30,32.03499984741211,32.07500076293945,31.809999465942383,32.06999969482422,31.6754207611084,3046400
2024-12-31,31.940000534057617,32.04999923706055,31.770000457763672,31.93000030517578,31.537145614624023,3281200
2025-01-02,32.084999084472656,32.16999816894531,31.889999389648438,32.029998779296875,31.63591194152832,2920400
2025-01-03,31.329999923706055,31.415000915527344,31.065000534057617,31.270000457763672,30.885265350341797,3996200
2025-01-06,30.795000076293945,31.059999465942383,30.78499984741211,30.989999771118164,30.60870933532715,11405400
2025-01-07,30.969999313354492,31.15999984741211,30.690000534057617,30.735000610351562,30.356847763061523,4421600
2025-01-08,30.264999389648438,30.264999389648438,29.940000534057617,30.190000534057617,29.818553924560547,3497400
2025-01-10,29.635000228881836,29.809999465942383,29.280000686645508,29.315000534057617,28.95431900024414,11897200
2025-01-13,28.959999084472656,29.110000610351562,28.889999389648438,29.030000686645508,28.672826766967773,6931400
2025-01-14,29.274999618530273,29.360000610351562,29.094999313354492,29.264999389648438,28.904932022094727,6302200
2025-01-15,29.579999923706055,29.649999618530273,29.450000762939453,29.579999923706055,29.21605682373047,5807800
2025-01-16,29.5049991607666,29.645000457763672,29.235000610351562,29.31999969482422,28.959257125854492,3542200
2025-01-17,29.100000381469727,29.295000076293945,29.014999389648438,29.200000762939453,28.840734481811523,3595400
2025-01-21,29.30500030517578,29.514999389648438,29.274999618530273,29.43000030517578,29.067903518676758,5289600
2025-01-22,29.889999389648438,30.635000228881836,29.875,30.34000015258789,29.966707229614258,11277400
2025-01-23,29.989999771118164,29.989999771118164,29.325000762939453,29.479999542236328,29.11728858947754,8567400
2025-01-24,29.43000030517578,29.524999618530273,29.165000915527344,29.165000915527344,28.80616569519043,6543200
2025-01-27,29.084999084472656,29.440000534057617,29.040000915527344,29.360000610351562,28.99876594543457,5806000
2025-01-28,29.875,30.2549991607666,29.780000686645508,30.170000076293945,29.798797607421875,4815200
2025-01-29,30.0049991607666,30.079999923706055,29.78499984741211,29.78499984741211,29.418535232543945,3023400
2025-01-30,30.110000610351562,30.34000015258789,30.03499984741211,30.25,29.8778133392334,2831600
2025-01-31,30.25,30.454999923706055,30.135000228881836,30.31999969482422,29.946950912475586,4050000
2025-02-03,29.795000076293945,30.125,29.780000686645508,29.934999465942383,29.56669044494629,3742200
2025-02-04,30.524999618530273,30.725000381469727,30.440000534057617,30.549999237060547,30.174121856689453,3731200
2025-02-05,30.709999084472656,30.829999923706055,30.639999389648438,30.799999237060547,30.42104721069336,4390000
2025-02-06,30.844999313354492,31.010000228881836,30.809999465942383,30.975000381469727,30.593894958496094,2759600
2025-02-07,30.649999618530273,30.760000228881836,30.479999542236328,30.610000610351562,30.23338508605957,3137200
2025-02-10,30.5,30.774999618530273,30.270000457763672,30.28499984741211,29.912382125854492,4698800
2025-02-11,30.079999923706055,30.405000686645508,30.03499984741211,30.34000015258789,29.966707229614258,4207000
2025-02-12,30.170000076293945,30.274999618530273,29.985000610351562,30.139999389648438,29.769166946411133,5946200
2025-02-13,30.139999389648438,30.18000030517578,29.979999542236328,30.084999084472656,29.71484375,8055000
2025-02-14,30.114999771118164,30.25,30.014999389648438,30.114999771118164,29.744474411010742,4418800
2025-02-18,30.264999389648438,30.395000457763672,30.18000030517578,30.2549991607666,29.88275146484375,6841000
2025-02-19,30.469999313354492,30.469999313354492,30.184999465942383,30.375,30.00127601623535,4976200
2025-02-20,29.985000610351562,30.149999618530273,29.645000457763672,29.790000915527344,29.42347526550293,3207200
2025-02-21,29.799999237060547,29.875,29.625,29.739999771118164,29.374088287353516,4249400
2025-02-24,29.8700008392334,29.90999984741211,29.625,29.829999923706055,29.462982177734375,7466000
2025-02-25,29.780000686645508,30.084999084472656,29.709999084472656,30.079999923706055,29.70990562438965,3912200
2025-02-26,30.040000915527344,30.110000610351562,29.920000076293945,29.985000610351562,29.61607551574707,3746600
