date,open,high,low,close,adjusted_close,volume
2024-09-27,142.97999572753906,145.77000427246094,142.83999633789062,145.49000549316406,136.30690002441406,8049200
2024-09-30,145.3699951171875,147.47999572753906,144.27999877929688,147.27000427246094,137.9745330810547,7491700
2024-10-01,146.35000610351562,150.52000427246094,145.4499969482422,149.6999969482422,140.2511444091797,9489100
2024-10-02,151.67999267578125,152.27999877929688,149.25999450683594,150.9499969482422,141.42227172851562,8105400
2024-10-03,151.30999755859375,152.1699981689453,150.02000427246094,151.25,141.7033233642578,6553300
2024-10-04,152.47999572753906,152.5,150.13999938964844,150.74000549316406,141.2255401611328,7892400
2024-10-07,151.5,152.75,150.69000244140625,151.1199951171875,141.58152770996094,5895900
2024-10-08,149.1999969482422,149.60000610351562,147.72999572753906,148.75,139.36111450195312,5892700
2024-10-09,147.50999450683594,150.3699951171875,147.36000061035156,149.64999389648438,140.2042999267578,4973500
2024-10-10,150.67999267578125,151.5500030517578,149.85000610351562,150.6199951171875,141.1130828857422,4420900
2024-10-11,150.3800048828125,152.3300018310547,150.25,151.4199981689453,141.86257934570312,5051300
2024-10-14,150.52000427246094,151.89999389648438,150.17999267578125,151.77999877929688,142.1998748779297,4214700
2024-10-15,148.8000030517578,149.9600067138672,147.55999755859375,147.72999572753906,138.40550231933594,6704600
2024-10-16,148.35000610351562,149.02999877929688,148.2100067138672,148.72999572753906,139.34237670898438,4303700
2024-10-17,149.25999450683594,151.3300018310547,148.97000122070312,151.1999969482422,141.65646362304688,6593100
2024-10-18,150.82000732421875,151.0800018310547,149.3800048828125,150.75,141.23489379882812,5208200
2024-10-21,152.0,152.47999572753906,150.49000549316406,150.8800048828125,141.35667419433594,5074000
2024-10-22,151.25,151.67999267578125,150.22000122070312,150.9199981689453,141.3941650390625,4416400
2024-10-23,150.36000061035156,151.0,149.2899932861328,150.47999572753906,140.98191833496094,5248600
2024-10-24,151.1300048828125,151.4499969482422,149.3800048828125,150.4499969482422,140.9538116455078,5474300
2024-10-25,151.38999938964844,152.1199951171875,150.4600067138672,150.80999755859375,141.29110717773438,6839900
2024-10-28,148.25,150.6999969482422,148.16000366210938,150.5399932861328,141.0381317138672,8892000
2024-10-29,150.0399932861328,150.4199981689453,147.8699951171875,148.52000427246094,139.1456298828125,6014700
2024-10-30,149.0800018310547,149.64999389648438,147.66000366210938,148.0500030517578,138.7052764892578,5784000
2024-10-31,148.75999450683594,149.57000732421875,147.88999938964844,148.82000732421875,139.42669677734375,8400900
2024-11-01,152.47999572753906,155.92999267578125,151.6999969482422,153.07000732421875,143.408447265625,11728000
2024-11-04,154.4199981689453,154.4199981689453,152.6199951171875,153.97000122070312,144.2516326904297,6130000
2024-11-05,154.52999877929688,154.6699981689453,152.5500030517578,153.41000366210938,143.7269744873047,5978900
2024-11-06,157.10000610351562,158.61000061035156,156.1199951171875,157.72000122070312,147.7649383544922,12118900
2024-11-07,157.94000244140625,158.00999450683594,156.39999389648438,156.77000427246094,146.8749237060547,8143200
2024-11-08,156.60000610351562,157.5800018310547,155.6699981689453,156.92999267578125,147.02481079101562,6041500
2024-11-11,157.13999938964844,157.94000244140625,155.89999389648438,156.5,146.62193298339844,7771700
