date,open,high,low,close,adjusted_close,volume
2024-09-27,39.97999954223633,40.31999969482422,39.939998626708984,40.209999084472656,38.772098541259766,14804000
2024-09-30,40.290000915527344,40.415000915527344,39.93000030517578,40.38999938964844,38.94565963745117,19014200
2024-10-01,40.345001220703125,40.775001525878906,40.099998474121094,40.71500015258789,39.25904083251953,24362400
2024-10-02,40.45500183105469,40.810001373291016,40.3849983215332,40.73500061035156,39.278324127197266,16491600
2024-10-03,40.959999084472656,41.029998779296875,40.619998931884766,40.720001220703125,39.263858795166016,24205400
2024-10-04,40.369998931884766,40.70000076293945,40.2400016784668,40.654998779296875,39.20117950439453,25082800
2024-10-07,40.52000045776367,40.54499816894531,39.6150016784668,39.720001220703125,38.299617767333984,35284000
2024-10-08,39.89500045776367,40.02000045776367,39.73500061035156,39.7400016784668,38.318904876708984,26022200
2024-10-09,39.630001068115234,39.75,39.17499923706055,39.400001525878906,37.991065979003906,34288000
2024-10-10,39.439998626708984,39.75,39.2599983215332,39.279998779296875,37.87534713745117,26326600
2024-10-11,39.150001525878906,39.625,39.025001525878906,39.625,38.20801544189453,19332600
2024-10-14,39.685001373291016,40.15999984741211,39.61000061035156,40.125,38.69013214111328,18041800
2024-10-15,40.29999923706055,40.599998474121094,40.2599983215332,40.30500030517578,38.86370086669922,26427600
2024-10-16,40.505001068115234,41.185001373291016,40.32500076293945,41.10499954223633,39.635093688964844,19099600
2024-10-17,41.2400016784668,41.25,40.709999084472656,40.7400016784668,39.283145904541016,23527200
2024-10-18,40.70500183105469,40.994998931884766,40.525001525878906,40.974998474121094,39.509735107421875,14035200
2024-10-21,41.06999969482422,41.189998626708984,40.654998779296875,40.814998626708984,39.3554573059082,14811600
2024-10-22,40.540000915527344,40.755001068115234,40.345001220703125,40.66999816894531,39.215641021728516,17119200
2024-10-23,40.70000076293945,41.07500076293945,40.625,41.060001373291016,39.59170150756836,19645000
2024-10-24,41.064998626708984,41.150001525878906,40.65999984741211,40.79499816894531,39.33617401123047,13092000
2024-10-25,41.0,41.03499984741211,40.15999984741211,40.189998626708984,38.7528076171875,17518200
2024-10-28,40.404998779296875,40.709999084472656,40.310001373291016,40.505001068115234,39.056549072265625,14622800
2024-10-29,40.05500030517578,40.060001373291016,39.630001068115234,39.63999938964844,38.222476959228516,27733000
2024-10-30,39.79499816894531,39.869998931884766,39.474998474121094,39.54499816894531,38.13087463378906,20910600
2024-10-31,39.64500045776367,40.25,39.6150016784668,39.95500183105469,38.526214599609375,27516000
2024-11-01,39.95000076293945,40.06999969482422,39.029998779296875,39.064998626708984,37.66803741455078,30861000
2024-11-04,38.67499923706055,38.880001068115234,38.38999938964844,38.599998474121094,37.21966552734375,27956200
2024-11-05,38.58000183105469,39.18000030517578,38.46500015258789,39.18000030517578,37.7789306640625,19016200
2024-11-06,38.67499923706055,38.94499969482422,38.40999984741211,38.775001525878906,37.3884162902832,32958800
2024-11-07,38.970001220703125,39.23500061035156,38.63999938964844,38.845001220703125,37.455909729003906,37703200
2024-11-08,39.040000915527344,39.67499923706055,39.0099983215332,39.59000015258789,38.17426681518555,28857200
2024-11-11,39.595001220703125,39.935001373291016,39.505001068115234,39.70000076293945,38.28033447265625,26011000
2024-11-12,39.58000183105469,39.66999816894531,39.05500030517578,39.244998931884766,37.84160232543945,18703200
2024-11-13,39.5,39.51499938964844,39.0099983215332,39.17499923706055,37.77410888671875,16411800
2024-11-14,39.224998474121094,39.42499923706055,38.97999954223633,39.040000915527344,37.64393615722656,17707400
2024-11-15,39.06999969482422,39.67499923706055,38.994998931884766,39.625,38.20801544189453,23931400
2024-11-18,39.59000015258789,40.08000183105469,39.540000915527344,39.970001220703125,38.54067611694336,14660200
2024-11-19,39.81999969482422,40.22999954223633,39.630001068115234,40.224998474121094,38.78656005859375,11750400
2024-11-20,40.29999923706055,40.435001373291016,40.04499816894531,40.244998931884766,38.805843353271484,12196800
2024-11-21,40.30500030517578,40.994998931884766,40.11000061035156,40.94499969482422,39.480812072753906,21764000
2024-11-22,41.07500076293945,41.1349983215332,40.709999084472656,40.724998474121094,39.26868438720703,15761400
2024-11-25,41.04999923706055,41.125,40.5,40.79999923706055,39.34099578857422,14253800
