date,open,high,low,close,adjusted_close,volume
2024-09-27,893.6199951171875,901.2100219726562,875.6099853515625,877.7899780273438,868.401123046875,4377300
2024-09-30,864.52001953125,887.4299926757812,858.8099975585938,885.9400024414062,876.4640502929688,3244600
2024-10-01,888.8300170898438,891.27001953125,878.8699951171875,884.47998046875,875.0195922851562,2455200
2024-10-02,880.0,893.3499755859375,878.7000122070312,891.0700073242188,881.5391845703125,1751600
2024-10-03,889.5399780273438,892.0,880.8800048828125,885.5499877929688,876.078125,1974700
2024-10-04,885.9099731445312,888.969970703125,876.8900146484375,887.1599731445312,877.6708984375,1970500
2024-10-07,890.510009765625,905.280029296875,889.5700073242188,898.4000244140625,888.7906494140625,2915700
2024-10-08,903.0,921.969970703125,902.22998046875,913.719970703125,903.9468383789062,2200000
2024-10-09,916.2899780273438,921.3499755859375,912.0,919.739990234375,909.9024658203125,1820100
2024-10-10,920.0,922.0,905.1500244140625,910.6900024414062,900.9493408203125,1682100
2024-10-11,916.0399780273438,932.239990234375,911.1799926757812,932.0599975585938,922.0906372070312,2293900
2024-10-14,936.0,937.0,926.0,929.510009765625,919.5679321289062,1550400
2024-10-15,924.4400024414062,926.52001953125,907.7999877929688,913.3200073242188,903.5511474609375,2284200
2024-10-16,910.030029296875,917.8099975585938,897.8400268554688,916.4199829101562,906.6179809570312,1645400
2024-10-17,921.0,930.510009765625,916.0399780273438,917.1199951171875,907.310546875,2191200
2024-10-18,917.1799926757812,920.9199829101562,905.6199951171875,917.969970703125,908.1513671875,2286900
2024-10-21,917.97998046875,918.8599853515625,904.5599975585938,906.1300048828125,896.4380493164062,1592200
2024-10-22,901.6799926757812,911.1199951171875,900.2000122070312,909.1500244140625,899.42578125,1391800
2024-10-23,905.6199951171875,907.9500122070312,891.72998046875,903.25,893.5889282226562,2646600
2024-10-24,898.3300170898438,900.0,888.280029296875,891.3200073242188,881.7864990234375,1797100
2024-10-25,899.72998046875,900.9600219726562,889.4500122070312,892.7000122070312,883.1516723632812,2228300
2024-10-28,894.8699951171875,898.2100219726562,890.780029296875,895.5900268554688,886.0108032226562,2084100
2024-10-29,898.2100219726562,907.97998046875,898.2100219726562,903.5800170898438,893.9154052734375,3187500
2024-10-30,798.5,860.5,769.0,846.8300170898438,837.7723388671875,18257200
2024-10-31,836.510009765625,853.5,825.239990234375,829.739990234375,820.8651123046875,6582800
2024-11-01,828.0,833.0,816.72998046875,818.9299926757812,810.1707153320312,5266300
2024-11-04,805.0,820.1900024414062,803.6799926757812,806.1400146484375,797.5176391601562,3918100
2024-11-05,803.8300170898438,809.2100219726562,797.489990234375,806.0599975585938,797.4384155273438,3733300
2024-11-06,817.3300170898438,820.72998046875,767.6099853515625,776.3800048828125,768.0758666992188,8257900
2024-11-07,784.6500244140625,802.5499877929688,778.1900024414062,797.4500122070312,788.9205322265625,4557600
2024-11-08,803.5,847.27001953125,801.260009765625,831.5399780273438,822.6458129882812,7212900
