date,open,high,low,close,adjusted_close,volume
2024-09-27,45.849998474121094,45.970001220703125,45.619998931884766,45.619998931884766,41.588096618652344,1072300
2024-09-30,45.310001373291016,45.31999969482422,44.93000030517578,45.189998626708984,41.196109771728516,998100
2024-10-01,44.90999984741211,44.93000030517578,44.18000030517578,44.59000015258789,40.64913558959961,1681400
2024-10-02,45.279998779296875,45.36000061035156,44.9900016784668,45.04999923706055,41.0684814453125,1476000
2024-10-03,45.040000915527344,45.2599983215332,44.779998779296875,45.18000030517578,41.18699264526367,1315900
2024-10-04,45.599998474121094,45.869998931884766,45.5,45.86000061035156,41.806888580322266,1557600
2024-10-07,45.75,45.810001373291016,45.459999084472656,45.66999816894531,41.6336784362793,998500
2024-10-08,44.279998779296875,44.31999969482422,43.84000015258789,43.91999816894531,40.03834533691406,1661400
2024-10-09,43.970001220703125,44.209999084472656,43.88999938964844,44.16999816894531,40.26625442504883,1123600
2024-10-10,44.33000183105469,44.33000183105469,44.029998779296875,44.279998779296875,40.36652755737305,742600
2024-10-11,44.09000015258789,44.38999938964844,44.060001373291016,44.349998474121094,40.43034362792969,771400
2024-10-14,44.04999923706055,44.5,43.939998626708984,44.36000061035156,40.43946075439453,1332200
2024-10-15,44.11000061035156,44.13999938964844,43.810001373291016,43.83000183105469,39.956302642822266,1481300
2024-10-16,44.130001068115234,44.27000045776367,44.029998779296875,44.099998474121094,40.20244216918945,637900
2024-10-17,44.22999954223633,44.5,44.119998931884766,44.369998931884766,40.448577880859375,872700
2024-10-18,44.63999938964844,44.7599983215332,44.36000061035156,44.720001220703125,40.76764678955078,725400
2024-10-21,44.400001525878906,44.5,44.11000061035156,44.18000030517578,40.27537155151367,798100
2024-10-22,44.2599983215332,44.65999984741211,44.16999816894531,44.619998931884766,40.67647933959961,1053600
2024-10-23,44.2400016784668,44.290000915527344,43.970001220703125,44.18000030517578,40.27537155151367,866800
2024-10-24,44.65999984741211,44.68000030517578,44.2400016784668,44.5,40.56708908081055,714900
2024-10-25,44.869998931884766,44.90999984741211,44.33000183105469,44.36000061035156,40.43946075439453,940300
2024-10-28,44.779998779296875,45.31999969482422,44.68000030517578,45.16999816894531,41.17787551879883,1264800
2024-10-29,46.7599983215332,47.27000045776367,46.400001525878906,46.439998626708984,42.335628509521484,2668600
2024-10-30,46.290000915527344,46.720001220703125,46.189998626708984,46.22999954223633,42.144195556640625,1496300
2024-10-31,46.459999084472656,46.470001220703125,45.939998626708984,46.130001068115234,42.05303192138672,1008600
2024-11-01,46.529998779296875,46.61000061035156,46.11000061035156,46.18000030517578,42.098609924316406,997800
2024-11-04,47.029998779296875,47.11000061035156,46.630001068115234,46.63999938964844,42.51795196533203,933700
2024-11-05,46.970001220703125,47.36000061035156,46.88999938964844,47.27000045776367,43.09227752685547,957400
2024-11-06,46.86000061035156,47.13999938964844,46.560001373291016,47.040000915527344,42.882606506347656,1312300
2024-11-07,47.439998626708984,47.560001373291016,47.189998626708984,47.36000061035156,43.17432403564453,1217500
2024-11-08,45.459999084472656,45.5099983215332,44.72999954223633,44.959999084472656,41.42375946044922,1897700
2024-11-11,45.08000183105469,45.47999954223633,45.08000183105469,45.31999969482422,41.75544357299805,1145800
2024-11-12,44.75,44.869998931884766,44.400001525878906,44.619998931884766,41.110504150390625,1432700
2024-11-13,44.869998931884766,45.13999938964844,44.540000915527344,45.0,41.46062088012695,1279600
2024-11-14,45.13999938964844,45.25,44.93000030517578,44.939998626708984,41.40533447265625,1134800
2024-11-15,45.599998474121094,45.77000045776367,45.47999954223633,45.7400016784668,42.14241409301758,1058500
2024-11-18,46.0099983215332,46.58000183105469,45.93000030517578,46.45000076293945,42.79656982421875,1042900
2024-11-19,45.68000030517578,46.380001068115234,45.63999938964844,46.279998779296875,42.63993835449219,874700
2024-11-20,46.2599983215332,46.27000045776367,45.869998931884766,46.22999954223633,42.593875885009766,628100
2024-11-21,46.2599983215332,46.470001220703125,46.130001068115234,46.31999969482422,42.676795959472656,922800
2024-11-22,45.689998626708984,45.9900016784668,45.59000015258789,45.939998626708984,42.326683044433594,917300
2024-11-25,46.63999938964844,46.689998626708984,46.400001525878906,46.4900016784668,42.83342361450195,904700
2024-11-26,46.52000045776367,46.56999969482422,46.25,46.31999969482422,42.676795959472656,663700
2024-11-27,46.34000015258789,46.810001373291016,46.310001373291016,46.68000030517578,43.00848388671875,704100
2024-11-29,46.66999816894531,46.9900016784668,46.65999984741211,46.88999938964844,43.201961517333984,505300
2024-12-02,47.099998474121094,47.13999938964844,46.7599983215332,47.0099983215332,43.312522888183594,1100300
2024-12-03,47.63999938964844,47.709999084472656,47.310001373291016,47.470001220703125,43.73634719848633,1539700
2024-12-04,47.54999923706055,47.689998626708984,47.349998474121094,47.349998474121094,43.62577819824219,1131100
2024-12-05,48.02000045776367,48.27000045776367,47.959999084472656,48.060001373291016,44.279937744140625,1418000
2024-12-06,48.06999969482422,48.06999969482422,47.540000915527344,47.59000015258789,43.846900939941406,940400
2024-12-09,48.380001068115234,48.45000076293945,47.95000076293945,47.95000076293945,44.178592681884766,950300
2024-12-10,48.20000076293945,48.220001220703125,47.939998626708984,48.02000045776367,44.24308395385742,710500
2024-12-11,48.5099983215332,48.630001068115234,48.29999923706055,48.540000915527344,44.72218704223633,1110100
2024-12-12,48.5099983215332,48.720001220703125,48.380001068115234,48.380001068115234,44.57476806640625,837800
2024-12-13,48.56999969482422,48.7599983215332,48.290000915527344,48.599998474121094,44.7774658203125,1359400
2024-12-16,48.7400016784668,48.810001373291016,48.59000015258789,48.630001068115234,44.80510711669922,855400
2024-12-17,48.61000061035156,48.689998626708984,48.36000061035156,48.63999938964844,44.8143196105957,973800
2024-12-18,49.0,49.18000030517578,47.84000015258789,47.93000030517578,44.160160064697266,1554400
2024-12-19,48.52000045776367,48.59000015258789,48.150001525878906,48.150001525878906,44.36286163330078,1166000
2024-12-20,47.540000915527344,48.5,47.47999954223633,48.27000045776367,44.47342300415039,1248700
2024-12-23,48.189998626708984,48.720001220703125,48.060001373291016,48.689998626708984,44.86038589477539,854300
2024-12-24,48.7400016784668,49.29999923706055,48.709999084472656,49.25,45.3763427734375,309000
2024-12-26,49.29999923706055,49.459999084472656,49.20000076293945,49.2599983215332,45.38555145263672,516300
2024-12-27,49.029998779296875,49.31999969482422,49.0099983215332,49.290000915527344,45.41320037841797,1088100
2024-12-30,49.220001220703125,49.65999984741211,49.11000061035156,49.5099983215332,45.61589050292969,1344500
2024-12-31,49.779998779296875,49.86000061035156,49.400001525878906,49.459999084472656,45.56982421875,768200
2025-01-02,48.81999969482422,49.02000045776367,48.47999954223633,48.68000030517578,44.85116958618164,1136800
2025-01-03,49.209999084472656,49.2400016784668,48.849998474121094,49.06999969482422,45.21049499511719,1084600
2025-01-06,49.33000183105469,49.630001068115234,49.189998626708984,49.27000045776367,45.39476776123047,1253900
2025-01-07,49.04999923706055,49.11000061035156,48.59000015258789,48.849998474121094,45.00779724121094,1077900
2025-01-08,49.02000045776367,49.459999084472656,48.88999938964844,49.369998931884766,45.48689651489258,914100
2025-01-10,49.58000183105469,49.70000076293945,49.15999984741211,49.349998474121094,45.46847915649414,1821400
2025-01-13,48.5099983215332,49.060001373291016,48.5099983215332,49.0,45.14600372314453,1601600
2025-01-14,49.029998779296875,49.380001068115234,49.0099983215332,49.349998474121094,45.46847915649414,1666700
2025-01-15,49.95000076293945,50.08000183105469,49.52000045776367,50.040000915527344,46.104209899902344,2206600
2025-01-16,50.31999969482422,50.810001373291016,50.279998779296875,50.810001373291016,46.81364059448242,1734600
2025-01-17,50.65999984741211,51.029998779296875,50.439998626708984,50.630001068115234,46.64780044555664,1531300
2025-01-21,51.220001220703125,51.599998474121094,51.0,51.4900016784668,47.440162658691406,1404100
2025-01-22,51.27000045776367,51.27000045776367,50.90999984741211,50.90999984741211,46.9057731628418,1170800
2025-01-23,51.150001525878906,51.58000183105469,51.130001068115234,51.40999984741211,47.366451263427734,1260300
2025-01-24,51.209999084472656,51.41999816894531,51.04999923706055,51.290000915527344,47.25588607788086,986900
2025-01-27,52.0,52.13999938964844,51.72999954223633,52.099998474121094,48.00217819213867,1588400
2025-01-28,51.630001068115234,52.0,51.58000183105469,51.959999084472656,47.87319564819336,1324000
2025-01-29,51.869998931884766,52.439998626708984,51.869998931884766,52.15999984741211,48.05746078491211,1523800
2025-01-30,52.63999938964844,52.9900016784668,52.439998626708984,52.66999816894531,48.527347564697266,1483300
2025-01-31,52.86000061035156,53.0,52.43000030517578,52.43000030517578,48.30622482299805,1101600
2025-02-03,50.9900016784668,51.47999954223633,50.689998626708984,51.29999923706055,47.26510238647461,1733000
2025-02-04,51.75,52.130001068115234,51.75,51.91999816894531,47.836334228515625,1021700
2025-02-05,51.880001068115234,52.310001373291016,51.63999938964844,52.209999084472656,48.1035270690918,1052400
2025-02-06,52.599998474121094,53.060001373291016,52.599998474121094,52.9900016784668,48.822181701660156,901700
2025-02-07,53.31999969482422,53.43000030517578,53.029998779296875,53.099998474121094,48.923526763916016,1391600
2025-02-10,54.130001068115234,54.22999954223633,53.7599983215332,53.86000061035156,49.623748779296875,1813100
2025-02-11,54.2400016784668,54.79999923706055,54.18000030517578,54.599998474121094,50.30554962158203,1937500
2025-02-12,54.65999984741211,55.36000061035156,54.619998931884766,55.08000183105469,50.74779510498047,1675800
2025-02-13,54.86000061035156,55.209999084472656,54.7599983215332,55.189998626708984,50.849143981933594,1955900
2025-02-14,55.02000045776367,55.279998779296875,54.90999984741211,55.09000015258789,50.75701141357422,1169800
2025-02-18,56.959999084472656,57.08000183105469,56.7599983215332,56.880001068115234,52.406227111816406,2857500
